"YEAR_NUM","LOCALE_VA","INDICATOR","VALUE"
2015,Mississippi,Percent_of_Adult_Population_Rece,10.7
2015,Mississippi,SDOH_Poverty_Estimate_All_Ages,638919
2015,Mississippi,Poverty_Percent_All_Ages,22.1
2015,Mississippi,SDOH_violent_crime_rate,0.2739689368
2015,Mississippi,Long_Acting_Opioid_Prescribing_R,8.6
2015,Mississippi,Opioid_Claims,1080703
2015,Mississippi,Opioid_Prescribing_Rate,6.02
2015,Mississippi,Overall_Claims,17965547
2015,Mississippi,Part_D_Opioid_Prescribers,4840
2015,Mississippi,Part_D_Prescribers,8615
2015,Missouri,SDOH_Median_Household_Income,51879.39048
2015,Missouri,MM_Drug_poison_deaths_p_100_0,18.5002331
2015,Missouri,SDOH_PMU,6.955
2015,Missouri,SDOH_Median_income,55504.1
2015,Missouri,SDOH_Per_Adults_Bachelors,26.65824425
2015,Missouri,MM_Est_Age_adj_Death_Rate,15.72099614
2015,Missouri,SUM_Est_Age_adj_Deaths_Num,954.9226956
2015,Missouri,SUM_Population,6080714.7
2015,Missouri,POP_ESTIMATE_,6078897.5
2015,Missouri,Unemployed_,149574.2
2015,Missouri,SDOH_Unemployment_Rate,4.94
2015,Missouri,Beneficiaries_with_Part_A_and_Pa,1089098
2015,Missouri,FFS_Beneficiaries,749861
2015,Missouri,MA_Beneficiaries,339237
2015,Missouri,HUTIL_MA_Participation_Rate,31.15
2015,Missouri,Average_Age,71
2015,Missouri,Average_HCC_Score,1
2015,Missouri,HCOSTS_Total_Actual_Costs,6977573103
2015,Missouri,Total_Standardized_Costs,7108171845
2015,Missouri,HCOSTS_Total_Standard_Risk_Adj,7611516718
2015,Missouri,HCOSTS_Actual_Per_Capita_Costs,9305.16
2015,Missouri,Standardized_Per_Capita_Costs,9479.32
2015,Missouri,HCOSTS_Standard_Risk_Adj_Per_C,10150.57
2015,Missouri,aggravated_assault,20833
2015,Missouri,homicide,503
2015,Missouri,population,6076204
2015,Missouri,property_crime,173788
2015,Missouri,violent_crime,30292
2015,Missouri,Percent_of_Adult_Population_Rece,8.03
2015,Missouri,SDOH_Poverty_Estimate_All_Ages,875704
2015,Missouri,Poverty_Percent_All_Ages,14.8
2015,Missouri,SDOH_violent_crime_rate,0.4985349406
2015,Missouri,Long_Acting_Opioid_Prescribing_R,12.46
2015,Missouri,Opioid_Claims,2028791
2015,Missouri,Opioid_Prescribing_Rate,5.7
2015,Missouri,Overall_Claims,35612539
2015,Missouri,Part_D_Opioid_Prescribers,9424
2015,Missouri,Part_D_Prescribers,20614
2015,Montana,SDOH_Median_Household_Income,48452.81762
2015,Montana,MM_Drug_poison_deaths_p_100_0,14.05874126
2015,Montana,SDOH_PMU,6.285714286
2015,Montana,SDOH_Median_income,50960
2015,Montana,SDOH_Per_Adults_Bachelors,29.07012106
2015,Montana,MM_Est_Age_adj_Death_Rate,13.92563311
2015,Montana,SUM_Est_Age_adj_Deaths_Num,143.2180405
2015,Montana,SUM_Population,1031888
2015,Montana,POP_ESTIMATE_,1031331.7
2015,Montana,Unemployed_,21420.4
2015,Montana,SDOH_Unemployment_Rate,4.04
2015,Montana,Beneficiaries_with_Part_A_and_Pa,192539
2015,Montana,FFS_Beneficiaries,153902
2015,Montana,MA_Beneficiaries,38637
2015,Montana,HUTIL_MA_Participation_Rate,20.07
2015,Montana,Average_Age,72
2015,Montana,Average_HCC_Score,0.84
2015,Montana,HCOSTS_Total_Actual_Costs,1173434333
2015,Montana,Total_Standardized_Costs,1120299661
2015,Montana,HCOSTS_Total_Standard_Risk_Adj,1435177713
2015,Montana,HCOSTS_Actual_Per_Capita_Costs,7624.56
2015,Montana,Standardized_Per_Capita_Costs,7279.31
2015,Montana,HCOSTS_Standard_Risk_Adj_Per_C,9325.27
2015,Montana,aggravated_assault,2827
2015,Montana,homicide,38
2015,Montana,population,1032073
2015,Montana,property_crime,27276
2015,Montana,violent_crime,3647
2015,Montana,Percent_of_Adult_Population_Rece,5.92
2015,Montana,SDOH_Poverty_Estimate_All_Ages,144634
2015,Montana,Poverty_Percent_All_Ages,14.4
2015,Montana,SDOH_violent_crime_rate,0.353366477
2015,Montana,Long_Acting_Opioid_Prescribing_R,17.57
2015,Montana,Opioid_Claims,262237
2015,Montana,Opioid_Prescribing_Rate,6.59
2015,Montana,Overall_Claims,3979226
2015,Montana,Part_D_Opioid_Prescribers,1922
2015,Montana,Part_D_Prescribers,3675
2015,Nebraska,SDOH_Median_Household_Income,57185.66667
2015,Nebraska,MM_Drug_poison_deaths_p_100_0,8.072494172
2015,Nebraska,SDOH_PMU,5.080952381
2015,Nebraska,SDOH_Median_income,58183.5
2015,Nebraska,SDOH_Per_Adults_Bachelors,28.96072033
2015,Nebraska,MM_Est_Age_adj_Death_Rate,7.137251165
2015,Nebraska,SUM_Est_Age_adj_Deaths_Num,134.7695547
2015,Nebraska,SUM_Population,1895764.9
2015,Nebraska,POP_ESTIMATE_,1894615.1
2015,Nebraska,Unemployed_,31680.5
2015,Nebraska,SDOH_Unemployment_Rate,3.06
2015,Nebraska,Beneficiaries_with_Part_A_and_Pa,298247
2015,Nebraska,FFS_Beneficiaries,258356
2015,Nebraska,MA_Beneficiaries,39891
2015,Nebraska,HUTIL_MA_Participation_Rate,13.38
2015,Nebraska,Average_Age,73
2015,Nebraska,Average_HCC_Score,0.89
2015,Nebraska,HCOSTS_Total_Actual_Costs,2366925127
2015,Nebraska,Total_Standardized_Costs,2315919448
2015,Nebraska,HCOSTS_Total_Standard_Risk_Adj,2792838973
2015,Nebraska,HCOSTS_Actual_Per_Capita_Costs,9161.49
2015,Nebraska,Standardized_Per_Capita_Costs,8964.06
2015,Nebraska,HCOSTS_Standard_Risk_Adj_Per_C,10810.04
2015,Nebraska,aggravated_assault,3226
2015,Nebraska,homicide,62
2015,Nebraska,population,1893765
2015,Nebraska,property_crime,42597
2015,Nebraska,violent_crime,5167
2015,Nebraska,Percent_of_Adult_Population_Rece,5.01
2015,Nebraska,SDOH_Poverty_Estimate_All_Ages,224696
2015,Nebraska,Poverty_Percent_All_Ages,12.2
2015,Nebraska,SDOH_violent_crime_rate,0.2728427234
2015,Nebraska,Long_Acting_Opioid_Prescribing_R,14.06
2015,Nebraska,Opioid_Claims,444331
2015,Nebraska,Opioid_Prescribing_Rate,4.78
2015,Nebraska,Overall_Claims,9292182
2015,Nebraska,Part_D_Opioid_Prescribers,3203
2015,Nebraska,Part_D_Prescribers,6650
2015,Nevada,SDOH_Median_Household_Income,51431.2185
2015,Nevada,MM_Drug_poison_deaths_p_100_0,24.06317016
2015,Nevada,SDOH_PMU,6.313095238
2015,Nevada,SDOH_Median_income,50105.3
2015,Nevada,SDOH_Per_Adults_Bachelors,22.53495822
2015,Nevada,MM_Est_Age_adj_Death_Rate,19.05813618
2015,Nevada,SUM_Est_Age_adj_Deaths_Num,544.3653554
2015,Nevada,SUM_Population,2865580.8
2015,Nevada,POP_ESTIMATE_,2864819.4
2015,Nevada,Unemployed_,91875.9
2015,Nevada,SDOH_Unemployment_Rate,6.52
2015,Nevada,Beneficiaries_with_Part_A_and_Pa,418162
2015,Nevada,FFS_Beneficiaries,259584
2015,Nevada,MA_Beneficiaries,158578
2015,Nevada,HUTIL_MA_Participation_Rate,37.92
2015,Nevada,Average_Age,71
2015,Nevada,Average_HCC_Score,0.95
2015,Nevada,HCOSTS_Total_Actual_Costs,2651242344
2015,Nevada,Total_Standardized_Costs,2412064174
2015,Nevada,HCOSTS_Total_Standard_Risk_Adj,2643690493
2015,Nevada,HCOSTS_Actual_Per_Capita_Costs,10213.43
2015,Nevada,Standardized_Per_Capita_Costs,9292.04
2015,Nevada,HCOSTS_Standard_Risk_Adj_Per_C,10184.34
2015,Nevada,aggravated_assault,11965
2015,Nevada,homicide,178
2015,Nevada,population,2883758
2015,Nevada,property_crime,77137
2015,Nevada,violent_crime,20118
2015,Nevada,Percent_of_Adult_Population_Rece,4.87
2015,Nevada,SDOH_Poverty_Estimate_All_Ages,424824
2015,Nevada,Poverty_Percent_All_Ages,14.9
2015,Nevada,SDOH_violent_crime_rate,0.6976313546
2015,Nevada,Long_Acting_Opioid_Prescribing_R,14.59
2015,Nevada,Opioid_Claims,695241
2015,Nevada,Opioid_Prescribing_Rate,7.64
2015,Nevada,Overall_Claims,9105108
2015,Nevada,Part_D_Opioid_Prescribers,3846
2015,Nevada,Part_D_Prescribers,7257
2015,New Hampshire,SDOH_Median_Household_Income,74378.6
2015,New Hampshire,MM_Drug_poison_deaths_p_100_0,15.88601399
2015,New Hampshire,SDOH_PMU,5.573809524
2015,New Hampshire,SDOH_Median_income,73589.7
2015,New Hampshire,SDOH_Per_Adults_Bachelors,34.36133414
2015,New Hampshire,MM_Est_Age_adj_Death_Rate,16.74982852
2015,New Hampshire,SUM_Est_Age_adj_Deaths_Num,222.4591051
2015,New Hampshire,SUM_Population,1328916.1
2015,New Hampshire,POP_ESTIMATE_,1328600.1
2015,New Hampshire,Unemployed_,31351.6
2015,New Hampshire,SDOH_Unemployment_Rate,4.23
2015,New Hampshire,Beneficiaries_with_Part_A_and_Pa,242876
2015,New Hampshire,FFS_Beneficiaries,222846
2015,New Hampshire,MA_Beneficiaries,20030
2015,New Hampshire,HUTIL_MA_Participation_Rate,8.25
2015,New Hampshire,Average_Age,71
2015,New Hampshire,Average_HCC_Score,0.87
2015,New Hampshire,HCOSTS_Total_Actual_Costs,1980557070
2015,New Hampshire,Total_Standardized_Costs,1789511297
2015,New Hampshire,HCOSTS_Total_Standard_Risk_Adj,2133194299
2015,New Hampshire,HCOSTS_Actual_Per_Capita_Costs,8887.56
2015,New Hampshire,Standardized_Per_Capita_Costs,8030.26
2015,New Hampshire,HCOSTS_Standard_Risk_Adj_Per_C,9572.5
2015,New Hampshire,aggravated_assault,1558
2015,New Hampshire,homicide,15
2015,New Hampshire,population,1330111
2015,New Hampshire,property_crime,23453
2015,New Hampshire,violent_crime,2692
2015,New Hampshire,Percent_of_Adult_Population_Rece,7.1
2015,New Hampshire,SDOH_Poverty_Estimate_All_Ages,108293
2015,New Hampshire,Poverty_Percent_All_Ages,8.4
2015,New Hampshire,SDOH_violent_crime_rate,0.2023891239
2015,New Hampshire,Long_Acting_Opioid_Prescribing_R,20.04
2015,New Hampshire,Opioid_Claims,306218
2015,New Hampshire,Opioid_Prescribing_Rate,5.64
2015,New Hampshire,Overall_Claims,5429806
2015,New Hampshire,Part_D_Opioid_Prescribers,2725
2015,New Hampshire,Part_D_Prescribers,5700
2015,New Jersey,SDOH_Median_Household_Income,68403.22857
2015,New Jersey,MM_Drug_poison_deaths_p_100_0,14.9986014
2015,New Jersey,SDOH_PMU,6.13
2015,New Jersey,SDOH_Median_income,65988.8
2015,New Jersey,SDOH_Per_Adults_Bachelors,36.35016962
2015,New Jersey,MM_Est_Age_adj_Death_Rate,12.93912118
2015,New Jersey,SUM_Est_Age_adj_Deaths_Num,1159.73576
2015,New Jersey,SUM_Population,8974254.4
2015,New Jersey,POP_ESTIMATE_,8975797.6
2015,New Jersey,Unemployed_,294331.9
2015,New Jersey,SDOH_Unemployment_Rate,6.51
2015,New Jersey,Beneficiaries_with_Part_A_and_Pa,1373437
2015,New Jersey,FFS_Beneficiaries,1126367
2015,New Jersey,MA_Beneficiaries,247070
2015,New Jersey,HUTIL_MA_Participation_Rate,17.99
2015,New Jersey,Average_Age,73
2015,New Jersey,Average_HCC_Score,1.06
2015,New Jersey,HCOSTS_Total_Actual_Costs,13186488185
2015,New Jersey,Total_Standardized_Costs,11401034432
2015,New Jersey,HCOSTS_Total_Standard_Risk_Adj,11471732999
2015,New Jersey,HCOSTS_Actual_Per_Capita_Costs,11707.1
2015,New Jersey,Standardized_Per_Capita_Costs,10121.95
2015,New Jersey,HCOSTS_Standard_Risk_Adj_Per_C,10184.72
2015,New Jersey,aggravated_assault,11414
2015,New Jersey,homicide,363
2015,New Jersey,population,8935421
2015,New Jersey,property_crime,145701
2015,New Jersey,violent_crime,22879
2015,New Jersey,Percent_of_Adult_Population_Rece,5.11
2015,New Jersey,SDOH_Poverty_Estimate_All_Ages,945989
2015,New Jersey,Poverty_Percent_All_Ages,10.8
2015,New Jersey,SDOH_violent_crime_rate,0.256048372
2015,New Jersey,Long_Acting_Opioid_Prescribing_R,16.3
2015,New Jersey,Opioid_Claims,1471865
2015,New Jersey,Opioid_Prescribing_Rate,4.16
2015,New Jersey,Overall_Claims,35369970
2015,New Jersey,Part_D_Opioid_Prescribers,12492
2015,New Jersey,Part_D_Prescribers,30654
2015,New Mexico,SDOH_Median_Household_Income,47030.08571
2015,New Mexico,MM_Drug_poison_deaths_p_100_0,25.14020979
2015,New Mexico,SDOH_PMU,7.165555556
2015,New Mexico,SDOH_Median_income,43864.8
2015,New Mexico,SDOH_Per_Adults_Bachelors,26.08585359
2015,New Mexico,MM_Est_Age_adj_Death_Rate,20.60011121
2015,New Mexico,SUM_Est_Age_adj_Deaths_Num,431.6771761
2015,New Mexico,SUM_Population,2096314.7
2015,New Mexico,POP_ESTIMATE_,2095003.2
2015,New Mexico,Unemployed_,55735.3
2015,New Mexico,SDOH_Unemployment_Rate,6.07
2015,New Mexico,Beneficiaries_with_Part_A_and_Pa,346682
2015,New Mexico,FFS_Beneficiaries,222311
2015,New Mexico,MA_Beneficiaries,124371
2015,New Mexico,HUTIL_MA_Participation_Rate,35.87
2015,New Mexico,Average_Age,70
2015,New Mexico,Average_HCC_Score,0.91
2015,New Mexico,HCOSTS_Total_Actual_Costs,1756898182
2015,New Mexico,Total_Standardized_Costs,1675437160
2015,New Mexico,HCOSTS_Total_Standard_Risk_Adj,1914705493
2015,New Mexico,HCOSTS_Actual_Per_Capita_Costs,7902.88
2015,New Mexico,Standardized_Per_Capita_Costs,7536.46
2015,New Mexico,HCOSTS_Standard_Risk_Adj_Per_C,8612.73
2015,New Mexico,aggravated_assault,9407
2015,New Mexico,homicide,117
2015,New Mexico,population,2080328
2015,New Mexico,property_crime,77212
2015,New Mexico,violent_crime,13672
2015,New Mexico,Percent_of_Adult_Population_Rece,7.4
2015,New Mexico,SDOH_Poverty_Estimate_All_Ages,405364
2015,New Mexico,Poverty_Percent_All_Ages,19.8
2015,New Mexico,SDOH_violent_crime_rate,0.6572040563
2015,New Mexico,Long_Acting_Opioid_Prescribing_R,12.34
2015,New Mexico,Opioid_Claims,465670
2015,New Mexico,Opioid_Prescribing_Rate,6.45
2015,New Mexico,Overall_Claims,7214478
2015,New Mexico,Part_D_Opioid_Prescribers,3402
2015,New Mexico,Part_D_Prescribers,7076
2015,New York,SDOH_Median_Household_Income,54683.32381
2015,New York,MM_Drug_poison_deaths_p_100_0,12.38030303
2015,New York,SDOH_PMU,6.168333333
2015,New York,SDOH_Median_income,52991
2015,New York,SDOH_Per_Adults_Bachelors,33.67968933
2015,New York,MM_Est_Age_adj_Death_Rate,8.78225689
2015,New York,SUM_Est_Age_adj_Deaths_Num,1739.808662
2015,New York,SUM_Population,19838836.8
2015,New York,POP_ESTIMATE_,19853728.3
2015,New York,Unemployed_,608984
2015,New York,SDOH_Unemployment_Rate,6.32
2015,New York,Beneficiaries_with_Part_A_and_Pa,3096848
2015,New York,FFS_Beneficiaries,1788662
2015,New York,MA_Beneficiaries,1308186
2015,New York,HUTIL_MA_Participation_Rate,42.24
2015,New York,Average_Age,72
2015,New York,Average_HCC_Score,1.07
2015,New York,HCOSTS_Total_Actual_Costs,20551048091
2015,New York,Total_Standardized_Costs,17058860407
2015,New York,HCOSTS_Total_Standard_Risk_Adj,16756863978
2015,New York,HCOSTS_Actual_Per_Capita_Costs,11489.62
2015,New York,Standardized_Per_Capita_Costs,9537.22
2015,New York,HCOSTS_Standard_Risk_Adj_Per_C,9368.38
2015,New York,aggravated_assault,44493
2015,New York,homicide,613
2015,New York,population,19747183
2015,New York,property_crime,317225
2015,New York,violent_crime,75126
2015,New York,Percent_of_Adult_Population_Rece,6.43
2015,New York,SDOH_Poverty_Estimate_All_Ages,2985604
2015,New York,Poverty_Percent_All_Ages,15.5
2015,New York,SDOH_violent_crime_rate,0.3804390733
2015,New York,Long_Acting_Opioid_Prescribing_R,14.17
2015,New York,Opioid_Claims,2877638
2015,New York,Opioid_Prescribing_Rate,3.04
2015,New York,Overall_Claims,94641910
2015,New York,Part_D_Opioid_Prescribers,29182
2015,New York,Part_D_Prescribers,89056
2015,North Carolina,SDOH_Median_Household_Income,45516.32381
2015,North Carolina,MM_Drug_poison_deaths_p_100_0,13.72074592
2015,North Carolina,SDOH_PMU,6.960555556
2015,North Carolina,SDOH_Median_income,46853.7
2015,North Carolina,SDOH_Per_Adults_Bachelors,27.79439471
2015,North Carolina,MM_Est_Age_adj_Death_Rate,16.26782401
2015,North Carolina,SUM_Est_Age_adj_Deaths_Num,1630.271592
2015,North Carolina,SUM_Population,10049782.5
2015,North Carolina,POP_ESTIMATE_,10040320.5
2015,North Carolina,Unemployed_,252334.5
2015,North Carolina,SDOH_Unemployment_Rate,5.29
2015,North Carolina,Beneficiaries_with_Part_A_and_Pa,1730941
2015,North Carolina,FFS_Beneficiaries,1172975
2015,North Carolina,MA_Beneficiaries,557966
2015,North Carolina,HUTIL_MA_Participation_Rate,32.23
2015,North Carolina,Average_Age,70
2015,North Carolina,Average_HCC_Score,0.99
2015,North Carolina,HCOSTS_Total_Actual_Costs,10637342020
2015,North Carolina,Total_Standardized_Costs,10644531058
2015,North Carolina,HCOSTS_Total_Standard_Risk_Adj,11459853803
2015,North Carolina,HCOSTS_Actual_Per_Capita_Costs,9068.69
2015,North Carolina,Standardized_Per_Capita_Costs,9074.81
2015,North Carolina,HCOSTS_Standard_Risk_Adj_Per_C,9769.9
2015,North Carolina,aggravated_assault,22805
2015,North Carolina,homicide,517
2015,North Carolina,population,10035186
2015,North Carolina,property_crime,275915
2015,North Carolina,violent_crime,34734
2015,North Carolina,Percent_of_Adult_Population_Rece,7.25
2015,North Carolina,SDOH_Poverty_Estimate_All_Ages,1607249
2015,North Carolina,Poverty_Percent_All_Ages,16.4
2015,North Carolina,SDOH_violent_crime_rate,0.3461221347
2015,North Carolina,Long_Acting_Opioid_Prescribing_R,13.44
2015,North Carolina,Opioid_Claims,3206870
2015,North Carolina,Opioid_Prescribing_Rate,6.07
2015,North Carolina,Overall_Claims,52831808
2015,North Carolina,Part_D_Opioid_Prescribers,17888
2015,North Carolina,Part_D_Prescribers,33517
2015,North Dakota,SDOH_Median_Household_Income,60502.7619
2015,North Dakota,MM_Drug_poison_deaths_p_100_0,3.35967366
2015,North Dakota,SDOH_PMU,4.396428571
2015,North Dakota,SDOH_Median_income,63274.7
2015,North Dakota,SDOH_Per_Adults_Bachelors,27.32161901
2015,North Dakota,MM_Est_Age_adj_Death_Rate,5.62616674
2015,North Dakota,SUM_Est_Age_adj_Deaths_Num,41.98369117
2015,North Dakota,SUM_Population,755778.1
2015,North Dakota,POP_ESTIMATE_,755592.9
2015,North Dakota,Unemployed_,10508.8
2015,North Dakota,SDOH_Unemployment_Rate,2.44
2015,North Dakota,Beneficiaries_with_Part_A_and_Pa,112332
2015,North Dakota,FFS_Beneficiaries,91316
2015,North Dakota,MA_Beneficiaries,21016
2015,North Dakota,HUTIL_MA_Participation_Rate,18.71
2015,North Dakota,Average_Age,73
2015,North Dakota,Average_HCC_Score,0.9
2015,North Dakota,HCOSTS_Total_Actual_Costs,762516429.3
2015,North Dakota,Total_Standardized_Costs,748203318.6
2015,North Dakota,HCOSTS_Total_Standard_Risk_Adj,917449644.9
2015,North Dakota,HCOSTS_Actual_Per_Capita_Costs,8350.3
2015,North Dakota,Standardized_Per_Capita_Costs,8193.56
2015,North Dakota,HCOSTS_Standard_Risk_Adj_Per_C,10046.98
2015,North Dakota,aggravated_assault,1378
2015,North Dakota,homicide,21
2015,North Dakota,population,756835
2015,North Dakota,property_crime,17716
2015,North Dakota,violent_crime,1949
2015,North Dakota,Percent_of_Adult_Population_Rece,3.99
2015,North Dakota,SDOH_Poverty_Estimate_All_Ages,78613
2015,North Dakota,Poverty_Percent_All_Ages,10.7
2015,North Dakota,SDOH_violent_crime_rate,0.2575198029
2015,North Dakota,Long_Acting_Opioid_Prescribing_R,17.35
2015,North Dakota,Opioid_Claims,162573
2015,North Dakota,Opioid_Prescribing_Rate,4.56
2015,North Dakota,Overall_Claims,3568506
2015,North Dakota,Part_D_Opioid_Prescribers,1374
2015,North Dakota,Part_D_Prescribers,2777
2015,Ohio,SDOH_Median_Household_Income,47997.12381
2015,Ohio,MM_Drug_poison_deaths_p_100_0,21.51561772
2015,Ohio,SDOH_PMU,7.148809524
2015,Ohio,SDOH_Median_income,51145
2015,Ohio,SDOH_Per_Adults_Bachelors,25.62439991
2015,Ohio,MM_Est_Age_adj_Death_Rate,14.90451582
2015,Ohio,SUM_Est_Age_adj_Deaths_Num,1728.576748
2015,Ohio,SUM_Population,11600482.7
2015,Ohio,POP_ESTIMATE_,11601009.4
2015,Ohio,Unemployed_,269190.7
2015,Ohio,SDOH_Unemployment_Rate,4.79
2015,Ohio,Beneficiaries_with_Part_A_and_Pa,2052642
2015,Ohio,FFS_Beneficiaries,1133730
2015,Ohio,MA_Beneficiaries,918912
2015,Ohio,HUTIL_MA_Participation_Rate,44.77
2015,Ohio,Average_Age,71
2015,Ohio,Average_HCC_Score,1.02
2015,Ohio,HCOSTS_Total_Actual_Costs,11033542102
2015,Ohio,Total_Standardized_Costs,11028889046
2015,Ohio,HCOSTS_Total_Standard_Risk_Adj,11445567931
2015,Ohio,HCOSTS_Actual_Per_Capita_Costs,9732.07
2015,Ohio,Standardized_Per_Capita_Costs,9727.97
2015,Ohio,HCOSTS_Standard_Risk_Adj_Per_C,10095.5
2015,Ohio,aggravated_assault,15793
2015,Ohio,homicide,522
2015,Ohio,population,11605090
2015,Ohio,property_crime,303743
2015,Ohio,violent_crime,34373
2015,Ohio,Percent_of_Adult_Population_Rece,7.55
2015,Ohio,SDOH_Poverty_Estimate_All_Ages,1670487
2015,Ohio,Poverty_Percent_All_Ages,14.8
2015,Ohio,SDOH_violent_crime_rate,0.2961889998
2015,Ohio,Long_Acting_Opioid_Prescribing_R,10.63
2015,Ohio,Opioid_Claims,3305365
2015,Ohio,Opioid_Prescribing_Rate,5.32
2015,Ohio,Overall_Claims,62188401
2015,Ohio,Part_D_Opioid_Prescribers,20514
2015,Ohio,Part_D_Prescribers,42807
2015,Oklahoma,SDOH_Median_Household_Income,49982.17143
2015,Oklahoma,MM_Drug_poison_deaths_p_100_0,22.3509324
2015,Oklahoma,SDOH_PMU,7.742857143
2015,Oklahoma,SDOH_Median_income,48434.9
2015,Oklahoma,SDOH_Per_Adults_Bachelors,23.81922546
2015,Oklahoma,MM_Est_Age_adj_Death_Rate,19.88535796
2015,Oklahoma,SUM_Est_Age_adj_Deaths_Num,776.0450855
2015,Oklahoma,SUM_Population,3910997.6
2015,Oklahoma,POP_ESTIMATE_,3909966.5
2015,Oklahoma,Unemployed_,72814.1
2015,Oklahoma,SDOH_Unemployment_Rate,4
2015,Oklahoma,Beneficiaries_with_Part_A_and_Pa,646205
2015,Oklahoma,FFS_Beneficiaries,524804
2015,Oklahoma,MA_Beneficiaries,121401
2015,Oklahoma,HUTIL_MA_Participation_Rate,18.79
2015,Oklahoma,Average_Age,71
2015,Oklahoma,Average_HCC_Score,0.99
2015,Oklahoma,HCOSTS_Total_Actual_Costs,5062959479
2015,Oklahoma,Total_Standardized_Costs,5316551062
2015,Oklahoma,HCOSTS_Total_Standard_Risk_Adj,5725660558
2015,Oklahoma,HCOSTS_Actual_Per_Capita_Costs,9647.33
2015,Oklahoma,Standardized_Per_Capita_Costs,10130.55
2015,Oklahoma,HCOSTS_Standard_Risk_Adj_Per_C,10910.09
2015,Oklahoma,aggravated_assault,11535
2015,Oklahoma,homicide,240
2015,Oklahoma,population,3907414
2015,Oklahoma,property_crime,114055
2015,Oklahoma,violent_crime,16746
2015,Oklahoma,Percent_of_Adult_Population_Rece,7.62
2015,Oklahoma,SDOH_Poverty_Estimate_All_Ages,608507
2015,Oklahoma,Poverty_Percent_All_Ages,16
2015,Oklahoma,SDOH_violent_crime_rate,0.428569893
2015,Oklahoma,Long_Acting_Opioid_Prescribing_R,14.08
2015,Oklahoma,Opioid_Claims,1280793
2015,Oklahoma,Opioid_Prescribing_Rate,7.43
2015,Oklahoma,Overall_Claims,17237163
2015,Oklahoma,Part_D_Opioid_Prescribers,6056
2015,Oklahoma,Part_D_Prescribers,11579
2015,Oregon,SDOH_Median_Household_Income,57618.92381
2015,Oregon,MM_Drug_poison_deaths_p_100_0,13.1997669
2015,Oregon,SDOH_PMU,5.986666667
2015,Oregon,SDOH_Median_income,56561.1
2015,Oregon,SDOH_Per_Adults_Bachelors,30.06955317
2015,Oregon,MM_Est_Age_adj_Death_Rate,15.24725263
2015,Oregon,SUM_Est_Age_adj_Deaths_Num,608.3980721
2015,Oregon,SUM_Population,4001478.8
2015,Oregon,POP_ESTIMATE_,3998364.4
2015,Oregon,Unemployed_,114235.8
2015,Oregon,SDOH_Unemployment_Rate,6.04
2015,Oregon,Beneficiaries_with_Part_A_and_Pa,718526
2015,Oregon,FFS_Beneficiaries,371422
2015,Oregon,MA_Beneficiaries,347104
2015,Oregon,HUTIL_MA_Participation_Rate,48.31
2015,Oregon,Average_Age,71
2015,Oregon,Average_HCC_Score,0.88
2015,Oregon,HCOSTS_Total_Actual_Costs,3003112705
2015,Oregon,Total_Standardized_Costs,2689886818
2015,Oregon,HCOSTS_Total_Standard_Risk_Adj,3252548012
2015,Oregon,HCOSTS_Actual_Per_Capita_Costs,8085.45
2015,Oregon,Standardized_Per_Capita_Costs,7242.13
2015,Oregon,HCOSTS_Standard_Risk_Adj_Per_C,8757.01
2015,Oregon,aggravated_assault,6757
2015,Oregon,homicide,110
2015,Oregon,population,4024634
2015,Oregon,property_crime,119752
2015,Oregon,violent_crime,10680
2015,Oregon,Percent_of_Adult_Population_Rece,6.25
2015,Oregon,SDOH_Poverty_Estimate_All_Ages,601626
2015,Oregon,Poverty_Percent_All_Ages,15.2
2015,Oregon,SDOH_violent_crime_rate,0.2653657451
2015,Oregon,Long_Acting_Opioid_Prescribing_R,16.97
2015,Oregon,Opioid_Claims,1206487
2015,Oregon,Opioid_Prescribing_Rate,7.2
2015,Oregon,Overall_Claims,16755023
2015,Oregon,Part_D_Opioid_Prescribers,8084
2015,Oregon,Part_D_Prescribers,15686
2015,Pennsylvania,SDOH_Median_Household_Income,55089.6682
2015,Pennsylvania,MM_Drug_poison_deaths_p_100_0,20.48752914
2015,Pennsylvania,SDOH_PMU,6.495238095
2015,Pennsylvania,SDOH_Median_income,57780.6
2015,Pennsylvania,SDOH_Per_Adults_Bachelors,28.09896243
2015,Pennsylvania,MM_Est_Age_adj_Death_Rate,15.86518826
2015,Pennsylvania,SUM_Est_Age_adj_Deaths_Num,2031.812356
2015,Pennsylvania,SUM_Population,12814134.7
2015,Pennsylvania,POP_ESTIMATE_,12815593.5
2015,Pennsylvania,Unemployed_,369738.3
2015,Pennsylvania,SDOH_Unemployment_Rate,5.73
2015,Pennsylvania,Beneficiaries_with_Part_A_and_Pa,2402806
2015,Pennsylvania,FFS_Beneficiaries,1342770
2015,Pennsylvania,MA_Beneficiaries,1060036
2015,Pennsylvania,HUTIL_MA_Participation_Rate,44.12
2015,Pennsylvania,Average_Age,72
2015,Pennsylvania,Average_HCC_Score,1.02
2015,Pennsylvania,HCOSTS_Total_Actual_Costs,13783606296
2015,Pennsylvania,Total_Standardized_Costs,13149818321
2015,Pennsylvania,HCOSTS_Total_Standard_Risk_Adj,13621076632
2015,Pennsylvania,HCOSTS_Actual_Per_Capita_Costs,10265.05
2015,Pennsylvania,Standardized_Per_Capita_Costs,9793.05
